annee_numero_de_tirage;1er_ou_2eme_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;boule_6;boule_complementaire;combinaison_gagnante_en_ordre_croissant;numero_joker;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;nombre_de_gagnant_au_rang7;rapport_du_rang7;numero_jokerplus;devise;
1995029;1;ME;19950719;19950918;18;41;25;1;13;3;33;1-3-13-18-25-41;;2;1372000;36;39675;972;5155;53156;99;927702;8;0;0;0;0;;frf;
1995028;2;SA;19950715;19950913;36;10;38;24;27;46;26;10-24-27-36-38-46;;2;8781815;0;0;290;12410;19837;181;410391;17;0;0;0;0;;frf;
1995028;1;SA;19950715;19950913;36;48;21;23;22;38;32;21-22-23-36-38-48;;2;4380720;7;119430;282;10190;17058;218;369356;20;0;0;0;0;;frf;
1995028;2;ME;19950712;19950911;31;39;19;5;43;2;34;2-5-19-31-39-43;;3;2074605;14;94930;649;7110;37526;131;711694;10;0;0;0;0;;frf;
1995028;1;ME;19950712;19950911;22;12;29;41;7;38;43;7-12-22-29-38-41;;2;1396295;31;46845;920;5525;48778;109;896297;8;0;0;0;0;;frf;
1995027;2;SA;19950708;19950906;4;27;14;10;42;2;45;2-4-10-14-27-42;;3;6156700;14;61530;578;5180;33275;113;560860;13;0;0;0;0;;frf;
1995027;1;SA;19950708;19950906;2;49;39;41;45;40;42;2-39-40-41-45-49;;2;4606465;18;49535;295;10240;23173;168;378305;20;0;0;0;0;;frf;
1995027;2;ME;19950705;19950904;32;44;41;17;22;29;10;17-22-29-32-41-44;;2;3181655;11;121995;465;10045;31917;157;628182;11;0;0;0;0;;frf;
1995027;1;ME;19950705;19950904;32;42;17;13;45;44;4;13-17-32-42-44-45;;2;1426805;11;132370;505;10070;39502;138;806970;9;0;0;0;0;;frf;
1995026;2;SA;19950701;19950830;36;5;48;13;49;34;19;5-13-34-36-48-49;;2;9425375;17;51760;564;5405;30331;127;529771;14;0;0;0;0;;frf;
1995026;1;SA;19950701;19950830;26;38;4;15;42;48;20;4-15-26-38-42-48;;2;4699635;9;100520;591;5335;27167;147;451455;17;0;0;0;0;;frf;
1995026;2;ME;19950628;19950828;5;31;7;36;18;28;30;5-7-18-28-31-36;;5;3029730;24;59540;973;5165;54767;96;972474;7;0;0;0;0;;frf;
1995026;1;ME;19950628;19950828;47;39;18;40;34;44;31;18-34-39-40-44-47;;1;2981885;20;77365;536;9920;34709;164;665069;12;0;0;0;0;;frf;
1995025;2;SA;19950624;19950823;23;7;5;48;46;32;40;5-7-23-32-46-48;;2;30334350;9;126005;569;6945;35312;143;662986;15;0;0;0;0;;frf;
1995025;1;SA;19950624;19950823;30;18;24;19;28;17;48;17-18-19-24-28-30;;1;12265215;8;145110;580;7015;35017;148;674676;15;0;0;0;0;;frf;
1995025;2;ME;19950621;19950821;19;5;41;25;27;42;47;5-19-25-27-41-42;;3;13525420;11;144780;766;7355;49761;120;953933;9;0;0;0;0;;frf;
1995025;1;ME;19950621;19950821;22;15;45;11;6;14;23;6-11-14-15-22-45;;3;1122825;28;62475;1248;4935;69922;92;1206539;7;0;0;0;0;;frf;
1995024;2;SA;19950617;19950816;11;16;3;46;1;26;10;1-3-11-16-26-46;;2;15655970;20;48085;574;5785;30269;139;563688;14;0;0;0;0;;frf;
1995024;1;SA;19950617;19950816;32;44;40;24;25;35;43;24-25-32-35-40-44;;3;3419275;4;239190;292;11485;20031;217;435585;19;0;0;0;0;;frf;
1995024;2;ME;19950614;19950814;11;46;36;35;26;47;27;11-26-35-36-46-47;;0;0;8;168665;323;14605;25062;204;560804;13;0;0;0;0;;frf;
1995024;1;ME;19950614;19950814;42;44;39;41;6;32;22;6-32-39-41-42-44;;1;2905340;14;106940;337;15235;26657;209;601853;13;0;0;0;0;;frf;
1995023;2;SA;19950610;19950809;44;40;10;22;27;7;1;7-10-22-27-40-44;;3;13431870;25;40210;873;4000;40687;108;673183;13;0;0;0;0;;frf;
1995023;1;SA;19950610;19950809;15;32;46;40;2;13;47;2-13-15-32-40-46;;0;0;5;200550;371;9480;24158;188;493332;18;0;0;0;0;;frf;
1995023;2;ME;19950607;19950807;44;27;24;15;14;9;20;9-14-15-24-27-44;;4;1587715;18;75405;606;7750;44095;113;862545;8;0;0;0;0;;frf;
1995023;1;ME;19950607;19950807;43;40;23;2;5;17;7;2-5-17-23-40-43;;5;569680;39;38025;1597;3260;44956;121;809378;9;0;0;0;0;;frf;
1995022;2;SA;19950603;19950802;49;45;14;34;2;36;37;2-14-34-36-45-49;;0;0;3;280980;333;8960;21416;179;429988;17;0;0;0;0;;frf;
1995022;1;SA;19950603;19950802;24;13;9;47;10;42;7;9-10-13-24-42-47;;3;3127135;32;28480;729;4330;37532;106;643346;12;0;0;0;0;;frf;
1995022;2;ME;19950531;19950731;19;14;2;32;1;35;25;1-2-14-19-32-35;;1;6546420;9;150760;548;8725;34804;147;725846;10;0;0;0;0;;frf;
1995022;1;ME;19950531;19950731;47;17;27;39;29;46;2;17-27-29-39-46-47;;2;1496780;8;188615;689;7800;31412;182;666178;12;0;0;0;0;;frf;
1995021;2;SA;19950527;19950726;25;26;38;12;24;9;43;9-12-24-25-26-38;;1;30778440;13;72260;638;5125;37664;109;654633;12;0;0;0;0;;frf;
1995021;1;SA;19950527;19950726;1;7;18;6;39;32;13;1-6-7-18-32-39;;1;10039470;15;64695;375;8815;26981;158;564662;15;0;0;0;0;;frf;
1995021;2;ME;19950524;19950724;29;11;7;17;39;5;49;5-7-11-17-29-39;;5;1294185;27;51310;1229;3965;61949;82;1024433;7;0;0;0;0;;frf;
1995021;1;ME;19950524;19950724;14;22;19;41;21;43;29;14-19-21-22-41-43;;1;2901020;11;134485;545;9500;38926;143;787547;10;0;0;0;0;;frf;
1995020;2;SA;19950520;19950719;49;8;26;31;37;24;27;8-24-26-31-37-49;;4;4813990;7;126260;558;5570;26464;149;486602;16;0;0;0;0;;frf;
1995020;1;SA;19950520;19950719;26;24;49;27;15;32;12;15-24-26-27-32-49;;0;0;8;114875;394;8055;26025;157;493211;16;0;0;0;0;;frf;
1995020;2;ME;19950517;19950717;28;42;9;33;22;13;44;9-13-22-28-33-42;;8;835905;34;42170;1349;3735;63075;83;1016761;7;0;0;0;0;;frf;
1995020;1;ME;19950517;19950717;25;22;43;8;34;47;24;8-22-25-34-43-47;;2;1497700;7;214940;969;5620;48889;117;835771;9;0;0;0;0;;frf;
1995019;2;SA;19950513;19950712;32;7;37;16;19;20;5;7-16-19-20-32-37;;2;9961465;15;61930;524;6115;29715;137;547435;14;0;0;0;0;;frf;
1995019;1;SA;19950513;19950712;24;1;47;30;16;15;42;1-15-16-24-30-47;;1;9944680;15;64090;397;8260;23307;181;474199;17;0;0;0;0;;frf;
1995019;2;ME;19950510;19950710;39;7;5;36;48;40;22;5-7-36-39-40-48;;2;7520345;16;91485;583;8660;36887;146;765355;10;0;0;0;0;;frf;
1995019;1;ME;19950510;19950710;8;24;4;22;25;45;49;4-8-22-24-25-45;;4;765000;24;66200;942;5895;55041;106;1017840;8;0;0;0;0;;frf;
1995018;2;SA;19950506;19950705;19;24;12;4;29;3;6;3-4-12-19-24-29;;2;9717575;63;14575;965;3270;46283;86;721070;11;0;0;0;0;;frf;
1995018;1;SA;19950506;19950705;17;2;36;43;40;23;46;2-17-23-36-40-43;;3;3233035;8;115850;508;6355;25414;162;452000;18;0;0;0;0;;frf;
1995018;2;ME;19950503;19950703;41;22;16;19;27;32;43;16-19-22-27-32-41;;3;5160310;19;76325;574;8710;36593;146;734154;10;0;0;0;0;;frf;
1995018;1;ME;19950503;19950703;41;5;20;48;16;15;21;5-15-16-20-41-48;;0;0;9;170265;486;11090;34601;168;728312;11;0;0;0;0;;frf;
1995017;2;SA;19950429;19950628;4;32;10;44;15;27;1;4-10-15-27-32-44;;6;3336550;22;42505;760;4275;30828;133;530175;15;0;0;0;0;;frf;
1995017;1;SA;19950429;19950628;16;13;6;2;19;15;42;2-6-13-15-16-19;;4;2498170;7;135475;992;3390;46271;91;741394;11;0;0;0;0;;frf;
1995017;2;ME;19950426;19950626;5;1;43;47;39;49;4;1-5-39-43-47-49;;0;0;7;198590;573;8625;36211;146;728063;10;0;0;0;0;;frf;
1995017;1;ME;19950426;19950626;16;4;34;44;48;41;19;4-16-34-41-44-48;;2;1502215;23;67815;688;7840;37679;153;732701;11;0;0;0;0;;frf;
1995016;2;SA;19950422;19950621;13;23;37;3;44;47;8;3-13-23-37-44-47;;1;45148950;15;70475;534;6800;28981;160;573552;16;0;0;0;0;;frf;
1995016;1;SA;19950422;19950621;12;35;7;37;10;41;3;7-10-12-35-37-41;;1;11297550;34;32245;603;6240;34449;139;652606;14;0;0;0;0;;frf;
1995016;2;ME;19950419;19950619;42;24;37;1;8;48;14;1-8-24-37-42-48;;4;1666945;16;89035;961;5215;44774;117;789317;9;0;0;0;0;;frf;
1995016;1;ME;19950419;19950619;3;20;23;47;30;7;31;3-7-20-23-30-47;;4;747340;20;77560;1114;4910;55699;102;952122;8;0;0;0;0;;frf;
1995015;2;SA;19950415;19950614;48;10;36;43;49;31;28;10-31-36-43-48-49;;0;0;4;230445;290;11140;20107;208;435126;19;0;0;0;0;;frf;
1995015;1;SA;19950415;19950614;29;8;31;15;34;19;2;8-15-19-29-31-34;;3;3409270;16;61800;504;6740;27708;156;532271;16;0;0;0;0;;frf;
1995015;2;ME;19950412;19950612;47;33;20;44;19;22;11;19-20-22-33-44-47;;1;6949230;40;37260;766;6745;41556;132;786770;10;0;0;0;0;;frf;
1995015;1;ME;19950412;19950612;32;28;14;29;16;45;25;14-16-28-29-32-45;;3;1038695;21;77000;947;5965;45448;131;822298;10;0;0;0;0;;frf;
1995014;2;SA;19950408;19950607;19;47;23;10;41;3;39;3-10-19-23-41-47;;2;10431185;18;54050;594;5665;32154;132;562908;15;0;0;0;0;;frf;
1995014;1;SA;19950408;19950607;24;13;6;39;20;43;11;6-13-20-24-39-43;;6;1737315;21;48045;668;5240;34092;129;573045;15;0;0;0;0;;frf;
1995014;2;ME;19950405;19950606;13;27;41;2;42;20;48;2-13-20-27-41-42;;1;15788040;9;171345;733;7480;42875;136;827766;10;0;0;0;0;;frf;
1995014;1;ME;19950405;19950606;40;4;34;23;44;3;32;3-4-23-34-40-44;;1;3309960;6;275575;486;12085;33377;190;771410;11;0;0;0;0;;frf;
1995013;2;SA;19950401;19950531;9;29;44;14;17;5;18;5-9-14-17-29-44;;2;10694255;11;90505;716;4845;39555;110;682639;12;0;0;0;0;;frf;
1995013;1;SA;19950401;19950531;23;49;21;43;5;38;8;5-21-23-38-43-49;;2;5344715;9;113595;558;6375;29474;154;557149;16;0;0;0;0;;frf;
1995013;2;ME;19950329;19950529;6;41;46;4;30;12;34;4-6-12-30-41-46;;5;1434490;19;80705;756;7045;44518;127;853645;9;0;0;0;0;;frf;
1995013;1;ME;19950329;19950529;32;19;31;25;5;9;36;5-9-19-25-31-32;;0;0;16;103645;1156;5080;62593;98;1110527;8;0;0;0;0;;frf;
1995012;2;SA;19950325;19950524;6;25;26;34;36;21;31;6-21-25-26-34-36;;1;21168500;7;138265;258;12905;22112;196;489241;17;0;0;0;0;;frf;
1995012;1;SA;19950325;19950524;33;7;10;48;22;13;30;7-10-13-22-33-48;;13;813220;24;42665;1316;2705;54624;82;807484;11;0;0;0;0;;frf;
1995012;2;ME;19950322;19950522;43;7;27;42;28;13;16;7-13-27-28-42-43;;8;897340;28;54900;1051;5140;64015;88;1115218;7;0;0;0;0;;frf;
1995012;1;ME;19950322;19950522;12;49;48;22;28;39;36;12-22-28-39-48-49;;2;1607300;13;126420;608;9440;43858;140;862669;10;0;0;0;0;;frf;
1995011;2;SA;19950318;19950517;5;34;13;29;1;4;12;1-4-5-13-29-34;;1;21867610;20;51010;691;5130;38630;116;702829;12;0;0;0;0;;frf;
1995011;1;SA;19950318;19950517;47;1;6;45;16;18;4;1-6-16-18-45-47;;2;5461465;19;55605;507;7140;30090;154;585909;15;0;0;0;0;;frf;
1995011;2;ME;19950315;19950515;44;8;46;16;17;5;49;5-8-16-17-44-46;;3;5045945;15;110670;629;9165;43280;143;917316;9;0;0;0;0;;frf;
1995011;1;ME;19950315;19950515;4;45;30;7;34;17;36;4-7-17-30-34-45;;3;1163835;9;195350;890;7065;55026;121;1056736;9;0;0;0;0;;frf;
1995010;2;SA;19950311;19950510;10;17;16;1;27;48;20;1-10-16-17-27-48;;5;4411225;11;93340;527;6705;30111;150;573082;15;0;0;0;0;;frf;
1995010;1;SA;19950311;19950510;6;24;12;19;43;45;48;6-12-19-24-43-45;;3;3672240;29;36830;1124;3300;51047;91;780302;11;0;0;0;0;;frf;
1995010;2;ME;19950308;19950509;32;34;11;40;19;39;2;11-19-32-34-39-40;;0;0;13;118935;454;11795;33081;174;716342;11;0;0;0;0;;frf;
1995010;1;ME;19950308;19950509;21;47;40;26;41;38;1;21-26-38-40-41-47;;2;1638165;6;272830;455;12765;33516;187;737648;12;0;0;0;0;;frf;
1995009;2;SA;19950304;19950503;25;27;48;3;1;34;14;1-3-25-27-34-48;;1;57045165;17;73200;486;8725;31801;172;651721;16;0;0;0;0;;frf;
1995009;1;SA;19950304;19950503;38;21;12;40;24;9;17;9-12-21-24-38-40;;2;6637900;49;26335;867;5145;45487;124;804104;13;0;0;0;0;;frf;
1995009;2;ME;19950301;19950502;22;13;46;6;39;45;42;6-13-22-39-45-46;;2;3386620;11;129485;821;6150;43686;122;804293;9;0;0;0;0;;frf;
1995009;1;ME;19950301;19950502;3;16;33;19;31;35;12;3-16-19-31-33-35;;1;3039220;32;49375;852;6450;47104;123;874804;9;0;0;0;0;;frf;
1995008;2;SA;19950225;19950426;11;46;30;38;25;45;3;11-25-30-38-45-46;;0;0;12;78565;318;10065;21974;188;445980;18;0;0;0;0;;frf;
1995008;1;SA;19950225;19950426;13;32;30;14;5;1;10;1-5-13-14-30-32;;0;0;17;57505;582;5805;33948;126;635502;13;0;0;0;0;;frf;
1995008;2;ME;19950222;19950424;27;43;36;30;19;14;7;14-19-27-30-36-43;;5;1373230;54;27330;1002;5155;43683;124;792355;9;0;0;0;0;;frf;
1995008;1;ME;19950222;19950424;5;30;1;44;36;26;3;1-5-26-30-36-44;;1;3080285;11;142470;561;9790;38382;154;804869;10;0;0;0;0;;frf;
1995007;2;SA;19950218;19950419;48;2;43;8;18;40;14;2-8-18-40-43-48;;2;10416085;10;96890;428;7755;24422;174;497983;17;0;0;0;0;;frf;
1995007;1;SA;19950218;19950419;11;2;42;12;39;10;18;2-10-11-12-39-42;;2;5200870;14;71790;622;5600;32516;135;603315;14;0;0;0;0;;frf;
1995007;2;ME;19950215;19950418;41;27;7;1;4;9;28;1-4-7-9-27-41;;10;708785;20;75775;1788;2985;85131;65;1237248;6;0;0;0;0;;frf;
1995007;1;ME;19950215;19950418;37;34;38;15;16;27;13;15-16-27-34-37-38;;1;3175455;12;134920;766;7455;43678;139;862321;10;0;0;0;0;;frf;
1995006;2;SA;19950211;19950412;10;28;12;25;43;5;21;5-10-12-25-28-43;;9;7273860;32;43390;1419;3400;63192;96;994712;12;0;0;0;0;;frf;
1995006;1;SA;19950211;19950412;19;14;10;12;9;3;20;3-9-10-12-14-19;;20;738485;88;16410;3357;1480;111119;56;1349300;9;0;0;0;0;;frf;
1995006;2;ME;19950208;19950410;12;7;18;6;39;9;47;6-7-9-12-18-39;;7;1003325;14;106545;1680;3150;85589;64;1317400;6;0;0;0;0;;frf;
1995006;1;ME;19950208;19950410;7;48;31;26;32;27;14;7-26-27-31-32-48;;3;1048600;21;77730;610;9210;42480;142;869587;10;0;0;0;0;;frf;
1995005;2;SA;19950204;19950405;35;49;20;13;36;5;30;5-13-20-35-36-49;;0;0;5;202325;536;6695;33454;137;614158;14;0;0;0;0;;frf;
1995005;1;SA;19950204;19950405;13;23;14;11;35;39;9;11-13-14-23-35-39;;1;11167255;22;49125;335;10915;28445;166;599348;15;0;0;0;0;;frf;
1995005;2;ME;19950201;19950403;9;31;10;48;18;24;11;9-10-18-24-31-48;;8;882150;23;65650;1156;4600;56218;99;955996;8;0;0;0;0;;frf;
1995005;1;ME;19950201;19950403;39;49;37;40;9;14;30;9-14-37-39-40-49;;4;790255;7;226535;916;6245;49942;121;907930;9;0;0;0;0;;frf;
1995004;2;SA;19950128;19950329;42;47;45;49;30;4;44;4-30-42-45-47-49;;1;20739385;16;60420;439;7535;28203;150;471796;17;0;0;0;0;;frf;
1995004;1;SA;19950128;19950329;32;30;16;27;20;5;48;5-16-20-27-30-32;;0;0;8;123410;362;9405;25053;175;502434;17;0;0;0;0;;frf;
1995004;2;ME;19950125;19950327;42;5;33;13;19;47;15;5-13-19-33-42-47;;5;4518090;18;90150;1427;4010;63838;94;1061950;8;0;0;0;0;;frf;
1995004;1;ME;19950125;19950327;19;14;29;16;6;33;28;6-14-16-19-29-33;;1;3382065;21;83550;888;6870;54283;119;1028575;9;0;0;0;0;;frf;
1995003;2;SA;19950121;19950322;7;28;40;41;4;3;32;3-4-7-28-40-41;;2;18334485;14;76275;438;8320;28331;165;593126;15;0;0;0;0;;frf;
1995003;1;SA;19950121;19950322;48;6;7;38;13;4;18;4-6-7-13-38-48;;3;3812025;17;65025;763;5045;45836;106;831296;11;0;0;0;0;;frf;
1995003;2;ME;19950118;19950320;19;27;37;26;10;40;20;10-19-26-27-37-40;;0;0;14;114890;563;9920;39729;151;847951;10;0;0;0;0;;frf;
1995003;1;ME;19950118;19950320;10;29;34;37;16;1;40;1-10-16-29-34-37;;3;1130545;21;83790;942;6505;47935;135;882894;10;0;0;0;0;;frf;
1995002;2;SA;19950114;19950315;43;5;47;18;44;1;10;1-5-18-43-44-47;;2;18996325;16;79895;522;8360;31011;181;657156;17;0;0;0;0;;frf;
1995002;1;SA;19950114;19950315;44;48;35;43;8;20;3;8-20-35-43-44-48;;0;0;9;144375;320;13970;26301;221;561531;20;0;0;0;0;;frf;
1995002;2;ME;19950111;19950313;41;7;17;48;4;11;25;4-7-11-17-41-48;;6;1206000;30;51660;1081;5045;59958;95;1015558;8;0;0;0;0;;frf;
1995002;1;ME;19950111;19950313;16;37;47;5;43;46;28;5-16-37-43-46-47;;0;0;15;111115;449;12795;32107;193;737903;12;0;0;0;0;;frf;
1995001;2;SA;19950107;19950308;25;23;36;9;48;46;26;9-23-25-36-46-48;;2;10523825;8;120955;366;9120;24161;178;497941;17;0;0;0;0;;frf;
1995001;1;SA;19950107;19950308;47;20;9;29;21;45;6;9-20-21-29-45-47;;0;0;8;125170;299;11500;21053;212;484603;18;0;0;0;0;;frf;
1995001;2;ME;19950104;19950306;38;21;49;44;34;31;1;21-31-34-38-44-49;;4;3948575;11;142670;571;9640;36150;163;727260;11;0;0;0;0;;frf;
1995001;1;ME;19950104;19950306;44;21;15;49;13;40;36;13-15-21-40-44-49;;5;667855;43;40415;1131;5380;57403;111;1032220;9;0;0;0;0;;frf;
1994052;2;SA;19941231;19950301;33;24;16;46;21;5;18;5-16-21-24-33-46;;5;5196315;24;50535;856;4930;39486;134;667110;15;0;0;0;0;;frf;
1994052;1;SA;19941231;19950301;15;19;24;44;35;27;2;15-19-24-27-35-44;;1;12958610;14;89380;697;6195;40277;136;713428;15;0;0;0;0;;frf;
1994052;2;ME;19941228;19950227;32;48;6;38;36;33;25;6-32-33-36-38-48;;0;0;13;119010;675;8020;39206;147;752928;11;0;0;0;0;;frf;
1994052;1;ME;19941228;19950227;39;43;11;29;45;19;36;11-19-29-39-43-45;;1;3271390;10;165555;722;8125;42159;148;863306;10;0;0;0;0;;frf;
1994051;2;SA;19941224;19950222;23;2;28;6;14;18;35;2-6-14-18-23-28;;5;12160815;30;54165;1321;4280;64018;111;1072715;13;0;0;0;0;;frf;
1994051;1;SA;19941224;19950222;22;15;30;47;19;17;49;15-17-19-22-30-47;;1;17335070;10;163385;897;6430;49793;147;921914;15;0;0;0;0;;frf;
1994051;2;ME;19941221;19950220;16;18;45;4;23;10;36;4-10-16-18-23-45;;6;6736435;56;36270;1761;4050;77529;96;1285594;8;0;0;0;0;;frf;
1994051;1;ME;19941221;19950220;29;39;43;4;41;40;48;4-29-39-40-41-43;;3;1391115;8;260880;605;12240;38193;209;840693;13;0;0;0;0;;frf;
1994050;2;SA;19941217;19950215;44;34;43;31;17;46;2;17-31-34-43-44-46;;2;9994245;5;181025;322;9820;18244;224;394913;20;0;0;0;0;;frf;
1994050;1;SA;19941217;19950215;49;10;21;6;1;8;43;1-6-8-10-21-49;;9;1110300;34;28550;1218;2760;55127;77;790986;10;0;0;0;0;;frf;
1994050;2;ME;19941214;19950213;34;33;44;41;36;38;1;33-34-36-38-41-44;;3;2296500;5;283150;1016;5100;40848;133;651566;12;0;0;0;0;;frf;
1994050;1;ME;19941214;19950213;4;42;30;45;41;16;25;4-16-30-41-42-45;;1;3094150;11;143085;418;13115;30374;195;692910;12;0;0;0;0;;frf;
1994049;2;SA;19941210;19950208;27;11;42;48;18;43;29;11-18-27-42-43-48;;3;6638340;2;443060;337;9360;22102;184;466022;17;0;0;0;0;;frf;
1994049;1;SA;19941210;19950208;31;4;38;37;18;41;48;4-18-31-37-38-41;;1;9957305;4;232335;255;12740;18578;227;405704;20;0;0;0;0;;frf;
1994049;2;ME;19941207;19950206;16;38;19;30;4;34;35;4-16-19-30-34-38;;5;1376095;6;236505;1072;4830;46659;116;808117;9;0;0;0;0;;frf;
1994049;1;ME;19941207;19950206;11;49;36;15;9;19;17;9-11-15-19-36-49;;7;441550;32;50210;1617;3495;78848;75;1262594;6;0;0;0;0;;frf;
1994048;2;SA;19941203;19950201;49;38;25;17;8;11;19;8-11-17-25-38-49;;3;6693330;25;37530;760;4285;37636;109;623292;13;0;0;0;0;;frf;
1994048;1;SA;19941203;19950201;24;36;1;9;17;37;25;1-9-17-24-36-37;;4;2509305;11;88115;536;6240;32573;130;591760;14;0;0;0;0;;frf;
1994048;2;ME;19941130;19950130;9;19;38;18;36;44;43;9-18-19-36-38-44;;1;6860305;20;73275;805;6345;52546;103;897093;8;0;0;0;0;;frf;
1994048;1;ME;19941130;19950130;22;2;16;13;9;29;26;2-9-13-16-22-29;;13;236975;38;42180;1679;3355;75192;78;1186669;7;0;0;0;0;;frf;
1994047;2;SA;19941126;19950125;40;42;24;32;23;29;19;23-24-29-32-40-42;;3;11849805;9;113065;283;12275;20108;224;447695;20;0;0;0;0;;frf;
1994047;1;SA;19941126;19950125;40;41;2;49;12;8;1;2-8-12-40-41-49;;4;2750935;19;56015;487;7475;29661;157;587473;15;0;0;0;0;;frf;
1994047;2;ME;19941123;19950123;27;2;33;15;7;10;40;2-7-10-15-27-33;;13;523515;51;28650;1666;3075;72810;73;1078205;7;0;0;0;0;;frf;
1994047;1;ME;19941123;19950123;15;38;25;16;1;2;41;1-2-15-16-25-38;;5;611585;11;141475;498;10920;35886;163;789642;10;0;0;0;0;;frf;
1994046;2;SA;19941119;19950118;2;41;31;46;20;16;21;2-16-20-31-41-46;;1;42349330;5;207670;296;12240;19893;237;419242;22;0;0;0;0;;frf;
1994046;1;SA;19941119;19950118;6;35;37;48;29;45;12;6-29-35-37-45-48;;0;0;10;109930;332;11305;22593;215;479852;20;0;0;0;0;;frf;
1994046;2;ME;19941116;19950116;13;36;31;48;4;37;33;4-13-31-36-37-48;;4;1723225;15;97920;698;7310;39164;139;776496;10;0;0;0;0;;frf;
1994046;1;ME;19941116;19950116;13;22;32;34;14;20;19;13-14-20-22-32-34;;2;1548055;9;173825;524;10520;39058;152;839185;10;0;0;0;0;;frf;
1994045;2;SA;19941112;19950111;21;34;41;31;49;29;16;21-29-31-34-41-49;;0;0;7;126775;270;11295;15360;258;336077;23;0;0;0;0;;frf;
1994045;1;SA;19941112;19950111;4;46;44;48;16;14;8;4-14-16-44-46-48;;1;9674945;22;42595;443;7235;23216;177;445615;18;0;0;0;0;;frf;
1994045;2;ME;19941109;19950109;19;4;22;41;18;35;24;4-18-19-22-35-41;;5;1369055;27;54215;1021;5045;45071;119;800636;9;0;0;0;0;;frf;
1994045;1;ME;19941109;19950109;15;32;49;1;11;14;33;1-11-14-15-32-49;;1;3075030;14;112880;728;7590;46179;127;918313;9;0;0;0;0;;frf;
1994044;2;SA;19941105;19950104;48;8;13;20;18;43;22;8-13-18-20-43-48;;2;9874025;13;70745;493;6425;27912;144;520321;15;0;0;0;0;;frf;
1994044;1;SA;19941105;19950104;17;38;13;8;2;7;36;2-7-8-13-17-38;;3;3291750;12;79490;941;3530;49503;84;808094;10;0;0;0;0;;frf;
1994044;2;ME;19941102;19950102;46;48;36;40;18;10;27;10-18-36-40-46-48;;2;3245255;11;124190;544;8780;32447;157;663813;11;0;0;0;0;;frf;
1994044;1;ME;19941102;19950102;1;33;46;43;13;30;36;1-13-30-33-43-46;;1;2918260;22;68860;631;8285;41190;135;768502;10;0;0;0;0;;frf;
1994043;2;SA;19941029;19941228;7;9;18;16;43;5;37;5-7-9-16-18-43;;4;4972415;16;57945;960;3360;44470;91;729039;11;0;0;0;0;;frf;
1994043;1;SA;19941029;19941228;31;9;46;41;13;38;26;9-13-31-38-41-46;;1;9943900;27;35710;460;7165;26629;158;500502;16;0;0;0;0;;frf;
1994043;2;ME;19941026;19941226;44;9;49;28;11;8;22;8-9-11-28-44-49;;7;977860;21;69645;950;5405;55010;98;998832;7;0;0;0;0;;frf;
1994043;1;ME;19941026;19941226;8;39;34;6;47;10;25;6-8-10-34-39-47;;2;1536795;22;72510;656;8390;41527;142;837009;10;0;0;0;0;;frf;
1994042;2;SA;19941022;19941221;14;25;33;44;27;12;19;12-14-25-27-33-44;;7;6045115;34;31275;913;4040;42355;109;667422;13;0;0;0;0;;frf;
1994042;1;SA;19941022;19941221;48;19;2;16;49;23;8;2-16-19-23-48-49;;3;3778780;26;42235;636;5950;33794;142;610887;15;0;0;0;0;;frf;
1994042;2;ME;19941019;19941219;8;24;39;41;4;3;7;3-4-8-24-39-41;;3;2264710;16;90650;561;8910;33825;158;734337;10;0;0;0;0;;frf;
1994042;1;ME;19941019;19941219;38;10;32;27;17;29;26;10-17-27-29-32-38;;1;3051270;9;171385;543;10015;37088;157;785236;10;0;0;0;0;;frf;
1994041;2;SA;19941015;19941214;14;37;21;27;38;25;42;14-21-25-27-37-38;;0;0;12;76035;349;8905;23563;170;469082;17;0;0;0;0;;frf;
1994041;1;SA;19941015;19941214;49;29;5;33;39;2;31;2-5-29-33-39-49;;1;9804515;8;117050;298;10775;19812;210;431863;19;0;0;0;0;;frf;
1994041;2;ME;19941012;19941212;39;15;22;12;24;47;2;12-15-22-24-39-47;;3;2305485;15;98275;625;8170;39599;138;804061;9;0;0;0;0;;frf;
1994041;1;ME;19941012;19941212;37;28;20;47;7;8;14;7-8-20-28-37-47;;4;775980;22;73225;563;9830;40407;147;869800;9;0;0;0;0;;frf;
1994040;2;SA;19941008;19941207;37;39;43;24;23;47;19;23-24-37-39-43-47;;2;9912360;5;179575;298;10505;18995;213;384052;21;0;0;0;0;;frf;
1994040;1;SA;19941008;19941207;40;19;14;33;12;44;45;12-14-19-33-40-44;;4;2478190;3;306680;500;6590;27349;154;524186;16;0;0;0;0;;frf;
1994040;2;ME;19941005;19441205;7;16;38;3;2;18;32;2-3-7-16-18-38;;4;3973355;13;116935;962;5600;55032;103;1043928;7;0;0;0;0;;frf;
1994040;1;ME;19941005;19441205;23;47;5;6;27;49;16;5-6-23-27-47-49;;4;804450;27;61895;960;6075;59110;104;1056039;8;0;0;0;0;;frf;
